config_id,testFile,api,transferSize,blockSize,segmentCount,numTasks,filePerProc,useStridedDatatype,setAlignment,useO_DIRECT,fsync,LUSTRE_STRIPE_SIZE,LUSTRE_STRIPE_WIDTH
2307,test02307,POSIX,4K,16M,1,4,0,0,4K,0,0,4M,1
2308,test02308,POSIX,4K,16M,1,4,0,0,4K,0,0,4M,4
2309,test02309,POSIX,4K,16M,1,4,0,0,4K,0,1,1M,1
2310,test02310,POSIX,4K,16M,1,4,0,0,4K,0,1,1M,4
2311,test02311,POSIX,4K,16M,1,4,0,0,4K,0,1,4M,1
2312,test02312,POSIX,4K,16M,1,4,0,0,4K,0,1,4M,4
2313,test02313,POSIX,4K,16M,1,4,0,0,4K,1,0,1M,1
2314,test02314,POSIX,4K,16M,1,4,0,0,4K,1,0,1M,4
2315,test02315,POSIX,4K,16M,1,4,0,0,4K,1,0,4M,1
2316,test02316,POSIX,4K,16M,1,4,0,0,4K,1,0,4M,4
2317,test02317,POSIX,4K,16M,1,4,0,0,4K,1,1,1M,1
2318,test02318,POSIX,4K,16M,1,4,0,0,4K,1,1,1M,4
2319,test02319,POSIX,4K,16M,1,4,0,0,4K,1,1,4M,1
2320,test02320,POSIX,4K,16M,1,4,0,0,4K,1,1,4M,4
2321,test02321,POSIX,4K,16M,1,4,0,0,1M,0,0,1M,1
2322,test02322,POSIX,4K,16M,1,4,0,0,1M,0,0,1M,4
2323,test02323,POSIX,4K,16M,1,4,0,0,1M,0,0,4M,1
2324,test02324,POSIX,4K,16M,1,4,0,0,1M,0,0,4M,4
2325,test02325,POSIX,4K,16M,1,4,0,0,1M,0,1,1M,1
2326,test02326,POSIX,4K,16M,1,4,0,0,1M,0,1,1M,4
2327,test02327,POSIX,4K,16M,1,4,0,0,1M,0,1,4M,1
2328,test02328,POSIX,4K,16M,1,4,0,0,1M,0,1,4M,4
2329,test02329,POSIX,4K,16M,1,4,0,0,1M,1,0,1M,1
2330,test02330,POSIX,4K,16M,1,4,0,0,1M,1,0,1M,4
2331,test02331,POSIX,4K,16M,1,4,0,0,1M,1,0,4M,1
2332,test02332,POSIX,4K,16M,1,4,0,0,1M,1,0,4M,4
2333,test02333,POSIX,4K,16M,1,4,0,0,1M,1,1,1M,1
2334,test02334,POSIX,4K,16M,1,4,0,0,1M,1,1,1M,4
2335,test02335,POSIX,4K,16M,1,4,0,0,1M,1,1,4M,1
2336,test02336,POSIX,4K,16M,1,4,0,0,1M,1,1,4M,4
2337,test02337,POSIX,4K,16M,1,4,0,1,4K,0,0,1M,1
2338,test02338,POSIX,4K,16M,1,4,0,1,4K,0,0,1M,4
2339,test02339,POSIX,4K,16M,1,4,0,1,4K,0,0,4M,1
2340,test02340,POSIX,4K,16M,1,4,0,1,4K,0,0,4M,4
2341,test02341,POSIX,4K,16M,1,4,0,1,4K,0,1,1M,1
2342,test02342,POSIX,4K,16M,1,4,0,1,4K,0,1,1M,4
2343,test02343,POSIX,4K,16M,1,4,0,1,4K,0,1,4M,1
2344,test02344,POSIX,4K,16M,1,4,0,1,4K,0,1,4M,4
2345,test02345,POSIX,4K,16M,1,4,0,1,4K,1,0,1M,1
2346,test02346,POSIX,4K,16M,1,4,0,1,4K,1,0,1M,4
2347,test02347,POSIX,4K,16M,1,4,0,1,4K,1,0,4M,1
2348,test02348,POSIX,4K,16M,1,4,0,1,4K,1,0,4M,4
2349,test02349,POSIX,4K,16M,1,4,0,1,4K,1,1,1M,1
2350,test02350,POSIX,4K,16M,1,4,0,1,4K,1,1,1M,4
2351,test02351,POSIX,4K,16M,1,4,0,1,4K,1,1,4M,1
2352,test02352,POSIX,4K,16M,1,4,0,1,4K,1,1,4M,4
2353,test02353,POSIX,4K,16M,1,4,0,1,1M,0,0,1M,1
2354,test02354,POSIX,4K,16M,1,4,0,1,1M,0,0,1M,4
2355,test02355,POSIX,4K,16M,1,4,0,1,1M,0,0,4M,1
2356,test02356,POSIX,4K,16M,1,4,0,1,1M,0,0,4M,4
2357,test02357,POSIX,4K,16M,1,4,0,1,1M,0,1,1M,1
2358,test02358,POSIX,4K,16M,1,4,0,1,1M,0,1,1M,4
2359,test02359,POSIX,4K,16M,1,4,0,1,1M,0,1,4M,1
2360,test02360,POSIX,4K,16M,1,4,0,1,1M,0,1,4M,4
2361,test02361,POSIX,4K,16M,1,4,0,1,1M,1,0,1M,1
2362,test02362,POSIX,4K,16M,1,4,0,1,1M,1,0,1M,4
2363,test02363,POSIX,4K,16M,1,4,0,1,1M,1,0,4M,1
2364,test02364,POSIX,4K,16M,1,4,0,1,1M,1,0,4M,4
2365,test02365,POSIX,4K,16M,1,4,0,1,1M,1,1,1M,1
2366,test02366,POSIX,4K,16M,1,4,0,1,1M,1,1,1M,4
2367,test02367,POSIX,4K,16M,1,4,0,1,1M,1,1,4M,1
2368,test02368,POSIX,4K,16M,1,4,0,1,1M,1,1,4M,4
2369,test02369,POSIX,4K,16M,1,4,1,0,4K,0,0,1M,1
2370,test02370,POSIX,4K,16M,1,4,1,0,4K,0,0,1M,4
2371,test02371,POSIX,4K,16M,1,4,1,0,4K,0,0,4M,1
2372,test02372,POSIX,4K,16M,1,4,1,0,4K,0,0,4M,4
2373,test02373,POSIX,4K,16M,1,4,1,0,4K,0,1,1M,1
2374,test02374,POSIX,4K,16M,1,4,1,0,4K,0,1,1M,4
2375,test02375,POSIX,4K,16M,1,4,1,0,4K,0,1,4M,1
2376,test02376,POSIX,4K,16M,1,4,1,0,4K,0,1,4M,4
2377,test02377,POSIX,4K,16M,1,4,1,0,4K,1,0,1M,1
2378,test02378,POSIX,4K,16M,1,4,1,0,4K,1,0,1M,4
2379,test02379,POSIX,4K,16M,1,4,1,0,4K,1,0,4M,1
2380,test02380,POSIX,4K,16M,1,4,1,0,4K,1,0,4M,4
2381,test02381,POSIX,4K,16M,1,4,1,0,4K,1,1,1M,1
2382,test02382,POSIX,4K,16M,1,4,1,0,4K,1,1,1M,4
2383,test02383,POSIX,4K,16M,1,4,1,0,4K,1,1,4M,1
2384,test02384,POSIX,4K,16M,1,4,1,0,4K,1,1,4M,4
2385,test02385,POSIX,4K,16M,1,4,1,0,1M,0,0,1M,1
2386,test02386,POSIX,4K,16M,1,4,1,0,1M,0,0,1M,4
2387,test02387,POSIX,4K,16M,1,4,1,0,1M,0,0,4M,1
2388,test02388,POSIX,4K,16M,1,4,1,0,1M,0,0,4M,4
2389,test02389,POSIX,4K,16M,1,4,1,0,1M,0,1,1M,1
2390,test02390,POSIX,4K,16M,1,4,1,0,1M,0,1,1M,4
2391,test02391,POSIX,4K,16M,1,4,1,0,1M,0,1,4M,1
2392,test02392,POSIX,4K,16M,1,4,1,0,1M,0,1,4M,4
2393,test02393,POSIX,4K,16M,1,4,1,0,1M,1,0,1M,1
2394,test02394,POSIX,4K,16M,1,4,1,0,1M,1,0,1M,4
2395,test02395,POSIX,4K,16M,1,4,1,0,1M,1,0,4M,1
2396,test02396,POSIX,4K,16M,1,4,1,0,1M,1,0,4M,4
2397,test02397,POSIX,4K,16M,1,4,1,0,1M,1,1,1M,1
2398,test02398,POSIX,4K,16M,1,4,1,0,1M,1,1,1M,4
2399,test02399,POSIX,4K,16M,1,4,1,0,1M,1,1,4M,1
2400,test02400,POSIX,4K,16M,1,4,1,0,1M,1,1,4M,4
2401,test02401,POSIX,4K,16M,1,4,1,1,4K,0,0,1M,1
2402,test02402,POSIX,4K,16M,1,4,1,1,4K,0,0,1M,4
2403,test02403,POSIX,4K,16M,1,4,1,1,4K,0,0,4M,1
2404,test02404,POSIX,4K,16M,1,4,1,1,4K,0,0,4M,4
2405,test02405,POSIX,4K,16M,1,4,1,1,4K,0,1,1M,1
2406,test02406,POSIX,4K,16M,1,4,1,1,4K,0,1,1M,4
2407,test02407,POSIX,4K,16M,1,4,1,1,4K,0,1,4M,1
2408,test02408,POSIX,4K,16M,1,4,1,1,4K,0,1,4M,4
2409,test02409,POSIX,4K,16M,1,4,1,1,4K,1,0,1M,1
2410,test02410,POSIX,4K,16M,1,4,1,1,4K,1,0,1M,4
2411,test02411,POSIX,4K,16M,1,4,1,1,4K,1,0,4M,1
2412,test02412,POSIX,4K,16M,1,4,1,1,4K,1,0,4M,4
2413,test02413,POSIX,4K,16M,1,4,1,1,4K,1,1,1M,1
2414,test02414,POSIX,4K,16M,1,4,1,1,4K,1,1,1M,4
2415,test02415,POSIX,4K,16M,1,4,1,1,4K,1,1,4M,1
2416,test02416,POSIX,4K,16M,1,4,1,1,4K,1,1,4M,4
2417,test02417,POSIX,4K,16M,1,4,1,1,1M,0,0,1M,1
2418,test02418,POSIX,4K,16M,1,4,1,1,1M,0,0,1M,4
2419,test02419,POSIX,4K,16M,1,4,1,1,1M,0,0,4M,1
2420,test02420,POSIX,4K,16M,1,4,1,1,1M,0,0,4M,4
2421,test02421,POSIX,4K,16M,1,4,1,1,1M,0,1,1M,1
2422,test02422,POSIX,4K,16M,1,4,1,1,1M,0,1,1M,4
2423,test02423,POSIX,4K,16M,1,4,1,1,1M,0,1,4M,1
2424,test02424,POSIX,4K,16M,1,4,1,1,1M,0,1,4M,4
2425,test02425,POSIX,4K,16M,1,4,1,1,1M,1,0,1M,1
2426,test02426,POSIX,4K,16M,1,4,1,1,1M,1,0,1M,4
2427,test02427,POSIX,4K,16M,1,4,1,1,1M,1,0,4M,1
2428,test02428,POSIX,4K,16M,1,4,1,1,1M,1,0,4M,4
2429,test02429,POSIX,4K,16M,1,4,1,1,1M,1,1,1M,1
2430,test02430,POSIX,4K,16M,1,4,1,1,1M,1,1,1M,4
2431,test02431,POSIX,4K,16M,1,4,1,1,1M,1,1,4M,1
2432,test02432,POSIX,4K,16M,1,4,1,1,1M,1,1,4M,4
2433,test02433,POSIX,4K,16M,1,16,0,0,4K,0,0,1M,1
2434,test02434,POSIX,4K,16M,1,16,0,0,4K,0,0,1M,4
2435,test02435,POSIX,4K,16M,1,16,0,0,4K,0,0,4M,1
2436,test02436,POSIX,4K,16M,1,16,0,0,4K,0,0,4M,4
2437,test02437,POSIX,4K,16M,1,16,0,0,4K,0,1,1M,1
2438,test02438,POSIX,4K,16M,1,16,0,0,4K,0,1,1M,4
2439,test02439,POSIX,4K,16M,1,16,0,0,4K,0,1,4M,1
2440,test02440,POSIX,4K,16M,1,16,0,0,4K,0,1,4M,4
2441,test02441,POSIX,4K,16M,1,16,0,0,4K,1,0,1M,1
2442,test02442,POSIX,4K,16M,1,16,0,0,4K,1,0,1M,4
2443,test02443,POSIX,4K,16M,1,16,0,0,4K,1,0,4M,1
2444,test02444,POSIX,4K,16M,1,16,0,0,4K,1,0,4M,4
2445,test02445,POSIX,4K,16M,1,16,0,0,4K,1,1,1M,1
2446,test02446,POSIX,4K,16M,1,16,0,0,4K,1,1,1M,4
2447,test02447,POSIX,4K,16M,1,16,0,0,4K,1,1,4M,1
2448,test02448,POSIX,4K,16M,1,16,0,0,4K,1,1,4M,4
2449,test02449,POSIX,4K,16M,1,16,0,0,1M,0,0,1M,1
2450,test02450,POSIX,4K,16M,1,16,0,0,1M,0,0,1M,4
2451,test02451,POSIX,4K,16M,1,16,0,0,1M,0,0,4M,1
2452,test02452,POSIX,4K,16M,1,16,0,0,1M,0,0,4M,4
2453,test02453,POSIX,4K,16M,1,16,0,0,1M,0,1,1M,1
2454,test02454,POSIX,4K,16M,1,16,0,0,1M,0,1,1M,4
2455,test02455,POSIX,4K,16M,1,16,0,0,1M,0,1,4M,1
2456,test02456,POSIX,4K,16M,1,16,0,0,1M,0,1,4M,4
2457,test02457,POSIX,4K,16M,1,16,0,0,1M,1,0,1M,1
2458,test02458,POSIX,4K,16M,1,16,0,0,1M,1,0,1M,4
2459,test02459,POSIX,4K,16M,1,16,0,0,1M,1,0,4M,1
2460,test02460,POSIX,4K,16M,1,16,0,0,1M,1,0,4M,4
2461,test02461,POSIX,4K,16M,1,16,0,0,1M,1,1,1M,1
2462,test02462,POSIX,4K,16M,1,16,0,0,1M,1,1,1M,4
2463,test02463,POSIX,4K,16M,1,16,0,0,1M,1,1,4M,1
2464,test02464,POSIX,4K,16M,1,16,0,0,1M,1,1,4M,4
2465,test02465,POSIX,4K,16M,1,16,0,1,4K,0,0,1M,1
2466,test02466,POSIX,4K,16M,1,16,0,1,4K,0,0,1M,4
2467,test02467,POSIX,4K,16M,1,16,0,1,4K,0,0,4M,1
2468,test02468,POSIX,4K,16M,1,16,0,1,4K,0,0,4M,4
2469,test02469,POSIX,4K,16M,1,16,0,1,4K,0,1,1M,1
2470,test02470,POSIX,4K,16M,1,16,0,1,4K,0,1,1M,4
2471,test02471,POSIX,4K,16M,1,16,0,1,4K,0,1,4M,1
2472,test02472,POSIX,4K,16M,1,16,0,1,4K,0,1,4M,4
2473,test02473,POSIX,4K,16M,1,16,0,1,4K,1,0,1M,1
2474,test02474,POSIX,4K,16M,1,16,0,1,4K,1,0,1M,4
2475,test02475,POSIX,4K,16M,1,16,0,1,4K,1,0,4M,1
2476,test02476,POSIX,4K,16M,1,16,0,1,4K,1,0,4M,4
2477,test02477,POSIX,4K,16M,1,16,0,1,4K,1,1,1M,1
2478,test02478,POSIX,4K,16M,1,16,0,1,4K,1,1,1M,4
2479,test02479,POSIX,4K,16M,1,16,0,1,4K,1,1,4M,1
2480,test02480,POSIX,4K,16M,1,16,0,1,4K,1,1,4M,4
2481,test02481,POSIX,4K,16M,1,16,0,1,1M,0,0,1M,1
2482,test02482,POSIX,4K,16M,1,16,0,1,1M,0,0,1M,4
2483,test02483,POSIX,4K,16M,1,16,0,1,1M,0,0,4M,1
2484,test02484,POSIX,4K,16M,1,16,0,1,1M,0,0,4M,4
2485,test02485,POSIX,4K,16M,1,16,0,1,1M,0,1,1M,1
2486,test02486,POSIX,4K,16M,1,16,0,1,1M,0,1,1M,4
2487,test02487,POSIX,4K,16M,1,16,0,1,1M,0,1,4M,1
2488,test02488,POSIX,4K,16M,1,16,0,1,1M,0,1,4M,4
2489,test02489,POSIX,4K,16M,1,16,0,1,1M,1,0,1M,1
2490,test02490,POSIX,4K,16M,1,16,0,1,1M,1,0,1M,4
2491,test02491,POSIX,4K,16M,1,16,0,1,1M,1,0,4M,1
2492,test02492,POSIX,4K,16M,1,16,0,1,1M,1,0,4M,4
2493,test02493,POSIX,4K,16M,1,16,0,1,1M,1,1,1M,1
2494,test02494,POSIX,4K,16M,1,16,0,1,1M,1,1,1M,4
2495,test02495,POSIX,4K,16M,1,16,0,1,1M,1,1,4M,1
2496,test02496,POSIX,4K,16M,1,16,0,1,1M,1,1,4M,4
2497,test02497,POSIX,4K,16M,1,16,1,0,4K,0,0,1M,1
2498,test02498,POSIX,4K,16M,1,16,1,0,4K,0,0,1M,4
2499,test02499,POSIX,4K,16M,1,16,1,0,4K,0,0,4M,1
2500,test02500,POSIX,4K,16M,1,16,1,0,4K,0,0,4M,4
2501,test02501,POSIX,4K,16M,1,16,1,0,4K,0,1,1M,1
2502,test02502,POSIX,4K,16M,1,16,1,0,4K,0,1,1M,4
2503,test02503,POSIX,4K,16M,1,16,1,0,4K,0,1,4M,1
2504,test02504,POSIX,4K,16M,1,16,1,0,4K,0,1,4M,4
2505,test02505,POSIX,4K,16M,1,16,1,0,4K,1,0,1M,1
2506,test02506,POSIX,4K,16M,1,16,1,0,4K,1,0,1M,4
2507,test02507,POSIX,4K,16M,1,16,1,0,4K,1,0,4M,1
2508,test02508,POSIX,4K,16M,1,16,1,0,4K,1,0,4M,4
2509,test02509,POSIX,4K,16M,1,16,1,0,4K,1,1,1M,1
2510,test02510,POSIX,4K,16M,1,16,1,0,4K,1,1,1M,4
2511,test02511,POSIX,4K,16M,1,16,1,0,4K,1,1,4M,1
2512,test02512,POSIX,4K,16M,1,16,1,0,4K,1,1,4M,4
2513,test02513,POSIX,4K,16M,1,16,1,0,1M,0,0,1M,1
2514,test02514,POSIX,4K,16M,1,16,1,0,1M,0,0,1M,4
2515,test02515,POSIX,4K,16M,1,16,1,0,1M,0,0,4M,1
2516,test02516,POSIX,4K,16M,1,16,1,0,1M,0,0,4M,4
2517,test02517,POSIX,4K,16M,1,16,1,0,1M,0,1,1M,1
2518,test02518,POSIX,4K,16M,1,16,1,0,1M,0,1,1M,4
2519,test02519,POSIX,4K,16M,1,16,1,0,1M,0,1,4M,1
2520,test02520,POSIX,4K,16M,1,16,1,0,1M,0,1,4M,4
2521,test02521,POSIX,4K,16M,1,16,1,0,1M,1,0,1M,1
2522,test02522,POSIX,4K,16M,1,16,1,0,1M,1,0,1M,4
2523,test02523,POSIX,4K,16M,1,16,1,0,1M,1,0,4M,1
2524,test02524,POSIX,4K,16M,1,16,1,0,1M,1,0,4M,4
2525,test02525,POSIX,4K,16M,1,16,1,0,1M,1,1,1M,1
2526,test02526,POSIX,4K,16M,1,16,1,0,1M,1,1,1M,4
2527,test02527,POSIX,4K,16M,1,16,1,0,1M,1,1,4M,1
2528,test02528,POSIX,4K,16M,1,16,1,0,1M,1,1,4M,4
2529,test02529,POSIX,4K,16M,1,16,1,1,4K,0,0,1M,1
2530,test02530,POSIX,4K,16M,1,16,1,1,4K,0,0,1M,4
2531,test02531,POSIX,4K,16M,1,16,1,1,4K,0,0,4M,1
2532,test02532,POSIX,4K,16M,1,16,1,1,4K,0,0,4M,4
2533,test02533,POSIX,4K,16M,1,16,1,1,4K,0,1,1M,1
2534,test02534,POSIX,4K,16M,1,16,1,1,4K,0,1,1M,4
2535,test02535,POSIX,4K,16M,1,16,1,1,4K,0,1,4M,1
2536,test02536,POSIX,4K,16M,1,16,1,1,4K,0,1,4M,4
2537,test02537,POSIX,4K,16M,1,16,1,1,4K,1,0,1M,1
2538,test02538,POSIX,4K,16M,1,16,1,1,4K,1,0,1M,4
2539,test02539,POSIX,4K,16M,1,16,1,1,4K,1,0,4M,1
2540,test02540,POSIX,4K,16M,1,16,1,1,4K,1,0,4M,4
2541,test02541,POSIX,4K,16M,1,16,1,1,4K,1,1,1M,1
2542,test02542,POSIX,4K,16M,1,16,1,1,4K,1,1,1M,4
2543,test02543,POSIX,4K,16M,1,16,1,1,4K,1,1,4M,1
2544,test02544,POSIX,4K,16M,1,16,1,1,4K,1,1,4M,4
2545,test02545,POSIX,4K,16M,1,16,1,1,1M,0,0,1M,1
2546,test02546,POSIX,4K,16M,1,16,1,1,1M,0,0,1M,4
2547,test02547,POSIX,4K,16M,1,16,1,1,1M,0,0,4M,1
2548,test02548,POSIX,4K,16M,1,16,1,1,1M,0,0,4M,4
2549,test02549,POSIX,4K,16M,1,16,1,1,1M,0,1,1M,1
2550,test02550,POSIX,4K,16M,1,16,1,1,1M,0,1,1M,4
2551,test02551,POSIX,4K,16M,1,16,1,1,1M,0,1,4M,1
2552,test02552,POSIX,4K,16M,1,16,1,1,1M,0,1,4M,4
2553,test02553,POSIX,4K,16M,1,16,1,1,1M,1,0,1M,1
2554,test02554,POSIX,4K,16M,1,16,1,1,1M,1,0,1M,4
2555,test02555,POSIX,4K,16M,1,16,1,1,1M,1,0,4M,1
2556,test02556,POSIX,4K,16M,1,16,1,1,1M,1,0,4M,4
2557,test02557,POSIX,4K,16M,1,16,1,1,1M,1,1,1M,1
2558,test02558,POSIX,4K,16M,1,16,1,1,1M,1,1,1M,4
2559,test02559,POSIX,4K,16M,1,16,1,1,1M,1,1,4M,1
2560,test02560,POSIX,4K,16M,1,16,1,1,1M,1,1,4M,4
2561,test02561,POSIX,4K,16M,1,64,0,0,4K,0,0,1M,1
2562,test02562,POSIX,4K,16M,1,64,0,0,4K,0,0,1M,4
2563,test02563,POSIX,4K,16M,1,64,0,0,4K,0,0,4M,1
2564,test02564,POSIX,4K,16M,1,64,0,0,4K,0,0,4M,4
2565,test02565,POSIX,4K,16M,1,64,0,0,4K,0,1,1M,1
2566,test02566,POSIX,4K,16M,1,64,0,0,4K,0,1,1M,4
2567,test02567,POSIX,4K,16M,1,64,0,0,4K,0,1,4M,1
2568,test02568,POSIX,4K,16M,1,64,0,0,4K,0,1,4M,4
2569,test02569,POSIX,4K,16M,1,64,0,0,4K,1,0,1M,1
2570,test02570,POSIX,4K,16M,1,64,0,0,4K,1,0,1M,4
2571,test02571,POSIX,4K,16M,1,64,0,0,4K,1,0,4M,1
2572,test02572,POSIX,4K,16M,1,64,0,0,4K,1,0,4M,4
2573,test02573,POSIX,4K,16M,1,64,0,0,4K,1,1,1M,1
2574,test02574,POSIX,4K,16M,1,64,0,0,4K,1,1,1M,4
2575,test02575,POSIX,4K,16M,1,64,0,0,4K,1,1,4M,1
2576,test02576,POSIX,4K,16M,1,64,0,0,4K,1,1,4M,4
2577,test02577,POSIX,4K,16M,1,64,0,0,1M,0,0,1M,1
2578,test02578,POSIX,4K,16M,1,64,0,0,1M,0,0,1M,4
2579,test02579,POSIX,4K,16M,1,64,0,0,1M,0,0,4M,1
2580,test02580,POSIX,4K,16M,1,64,0,0,1M,0,0,4M,4
2581,test02581,POSIX,4K,16M,1,64,0,0,1M,0,1,1M,1
2582,test02582,POSIX,4K,16M,1,64,0,0,1M,0,1,1M,4
2583,test02583,POSIX,4K,16M,1,64,0,0,1M,0,1,4M,1
2584,test02584,POSIX,4K,16M,1,64,0,0,1M,0,1,4M,4
2585,test02585,POSIX,4K,16M,1,64,0,0,1M,1,0,1M,1
2586,test02586,POSIX,4K,16M,1,64,0,0,1M,1,0,1M,4
2587,test02587,POSIX,4K,16M,1,64,0,0,1M,1,0,4M,1
2588,test02588,POSIX,4K,16M,1,64,0,0,1M,1,0,4M,4
2589,test02589,POSIX,4K,16M,1,64,0,0,1M,1,1,1M,1
2590,test02590,POSIX,4K,16M,1,64,0,0,1M,1,1,1M,4
2591,test02591,POSIX,4K,16M,1,64,0,0,1M,1,1,4M,1
2592,test02592,POSIX,4K,16M,1,64,0,0,1M,1,1,4M,4
2593,test02593,POSIX,4K,16M,1,64,0,1,4K,0,0,1M,1
2594,test02594,POSIX,4K,16M,1,64,0,1,4K,0,0,1M,4
2595,test02595,POSIX,4K,16M,1,64,0,1,4K,0,0,4M,1
2596,test02596,POSIX,4K,16M,1,64,0,1,4K,0,0,4M,4
2597,test02597,POSIX,4K,16M,1,64,0,1,4K,0,1,1M,1
2598,test02598,POSIX,4K,16M,1,64,0,1,4K,0,1,1M,4
2599,test02599,POSIX,4K,16M,1,64,0,1,4K,0,1,4M,1
2600,test02600,POSIX,4K,16M,1,64,0,1,4K,0,1,4M,4
2601,test02601,POSIX,4K,16M,1,64,0,1,4K,1,0,1M,1
2602,test02602,POSIX,4K,16M,1,64,0,1,4K,1,0,1M,4
2603,test02603,POSIX,4K,16M,1,64,0,1,4K,1,0,4M,1
2604,test02604,POSIX,4K,16M,1,64,0,1,4K,1,0,4M,4
2605,test02605,POSIX,4K,16M,1,64,0,1,4K,1,1,1M,1
2606,test02606,POSIX,4K,16M,1,64,0,1,4K,1,1,1M,4
2607,test02607,POSIX,4K,16M,1,64,0,1,4K,1,1,4M,1
2608,test02608,POSIX,4K,16M,1,64,0,1,4K,1,1,4M,4
2609,test02609,POSIX,4K,16M,1,64,0,1,1M,0,0,1M,1
2610,test02610,POSIX,4K,16M,1,64,0,1,1M,0,0,1M,4
2611,test02611,POSIX,4K,16M,1,64,0,1,1M,0,0,4M,1
2612,test02612,POSIX,4K,16M,1,64,0,1,1M,0,0,4M,4
2613,test02613,POSIX,4K,16M,1,64,0,1,1M,0,1,1M,1
2614,test02614,POSIX,4K,16M,1,64,0,1,1M,0,1,1M,4
2615,test02615,POSIX,4K,16M,1,64,0,1,1M,0,1,4M,1
2616,test02616,POSIX,4K,16M,1,64,0,1,1M,0,1,4M,4
2617,test02617,POSIX,4K,16M,1,64,0,1,1M,1,0,1M,1
2618,test02618,POSIX,4K,16M,1,64,0,1,1M,1,0,1M,4
2619,test02619,POSIX,4K,16M,1,64,0,1,1M,1,0,4M,1
2620,test02620,POSIX,4K,16M,1,64,0,1,1M,1,0,4M,4
2621,test02621,POSIX,4K,16M,1,64,0,1,1M,1,1,1M,1
2622,test02622,POSIX,4K,16M,1,64,0,1,1M,1,1,1M,4
2623,test02623,POSIX,4K,16M,1,64,0,1,1M,1,1,4M,1
2624,test02624,POSIX,4K,16M,1,64,0,1,1M,1,1,4M,4
2625,test02625,POSIX,4K,16M,1,64,1,0,4K,0,0,1M,1
2626,test02626,POSIX,4K,16M,1,64,1,0,4K,0,0,1M,4
2627,test02627,POSIX,4K,16M,1,64,1,0,4K,0,0,4M,1
2628,test02628,POSIX,4K,16M,1,64,1,0,4K,0,0,4M,4
2629,test02629,POSIX,4K,16M,1,64,1,0,4K,0,1,1M,1
2630,test02630,POSIX,4K,16M,1,64,1,0,4K,0,1,1M,4
2631,test02631,POSIX,4K,16M,1,64,1,0,4K,0,1,4M,1
2632,test02632,POSIX,4K,16M,1,64,1,0,4K,0,1,4M,4
2633,test02633,POSIX,4K,16M,1,64,1,0,4K,1,0,1M,1
2634,test02634,POSIX,4K,16M,1,64,1,0,4K,1,0,1M,4
2635,test02635,POSIX,4K,16M,1,64,1,0,4K,1,0,4M,1
2636,test02636,POSIX,4K,16M,1,64,1,0,4K,1,0,4M,4
2637,test02637,POSIX,4K,16M,1,64,1,0,4K,1,1,1M,1
2638,test02638,POSIX,4K,16M,1,64,1,0,4K,1,1,1M,4
2639,test02639,POSIX,4K,16M,1,64,1,0,4K,1,1,4M,1
2640,test02640,POSIX,4K,16M,1,64,1,0,4K,1,1,4M,4
2641,test02641,POSIX,4K,16M,1,64,1,0,1M,0,0,1M,1
2642,test02642,POSIX,4K,16M,1,64,1,0,1M,0,0,1M,4
2643,test02643,POSIX,4K,16M,1,64,1,0,1M,0,0,4M,1
2644,test02644,POSIX,4K,16M,1,64,1,0,1M,0,0,4M,4
2645,test02645,POSIX,4K,16M,1,64,1,0,1M,0,1,1M,1
2646,test02646,POSIX,4K,16M,1,64,1,0,1M,0,1,1M,4
2647,test02647,POSIX,4K,16M,1,64,1,0,1M,0,1,4M,1
2648,test02648,POSIX,4K,16M,1,64,1,0,1M,0,1,4M,4
2649,test02649,POSIX,4K,16M,1,64,1,0,1M,1,0,1M,1
2650,test02650,POSIX,4K,16M,1,64,1,0,1M,1,0,1M,4
2651,test02651,POSIX,4K,16M,1,64,1,0,1M,1,0,4M,1
2652,test02652,POSIX,4K,16M,1,64,1,0,1M,1,0,4M,4
2653,test02653,POSIX,4K,16M,1,64,1,0,1M,1,1,1M,1
2654,test02654,POSIX,4K,16M,1,64,1,0,1M,1,1,1M,4
2655,test02655,POSIX,4K,16M,1,64,1,0,1M,1,1,4M,1
2656,test02656,POSIX,4K,16M,1,64,1,0,1M,1,1,4M,4
2657,test02657,POSIX,4K,16M,1,64,1,1,4K,0,0,1M,1
2658,test02658,POSIX,4K,16M,1,64,1,1,4K,0,0,1M,4
2659,test02659,POSIX,4K,16M,1,64,1,1,4K,0,0,4M,1
2660,test02660,POSIX,4K,16M,1,64,1,1,4K,0,0,4M,4
2661,test02661,POSIX,4K,16M,1,64,1,1,4K,0,1,1M,1
2662,test02662,POSIX,4K,16M,1,64,1,1,4K,0,1,1M,4
2663,test02663,POSIX,4K,16M,1,64,1,1,4K,0,1,4M,1
2664,test02664,POSIX,4K,16M,1,64,1,1,4K,0,1,4M,4
2665,test02665,POSIX,4K,16M,1,64,1,1,4K,1,0,1M,1
2666,test02666,POSIX,4K,16M,1,64,1,1,4K,1,0,1M,4
2667,test02667,POSIX,4K,16M,1,64,1,1,4K,1,0,4M,1
2668,test02668,POSIX,4K,16M,1,64,1,1,4K,1,0,4M,4
2669,test02669,POSIX,4K,16M,1,64,1,1,4K,1,1,1M,1
2670,test02670,POSIX,4K,16M,1,64,1,1,4K,1,1,1M,4
2671,test02671,POSIX,4K,16M,1,64,1,1,4K,1,1,4M,1
